"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2015","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","239","42.6"
"CENSUS","2015","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","670","51.9"
"CENSUS","2015","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","177","96.9"
"CENSUS","2015","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","154","42.6"
"CENSUS","2015","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,059","75.3"
"CENSUS","2015","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","185","91.7"
"CENSUS","2015","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","155","42.6"
"CENSUS","2015","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,915","32.7"
"CENSUS","2015","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","73","48.0"
"CENSUS","2015","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","121","82.0"
"CENSUS","2014","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","16","(H)"
"CENSUS","2014","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","16","(H)"
"CENSUS","2014","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","74","82.0"
"CENSUS","2014","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","74","82.5"
"CENSUS","2014","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","324","87.7"
"CENSUS","2014","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","324","90.7"
"CENSUS","2014","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","138,192","31.9"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","137,991","32.0"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","201","87.4"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1,599","53.2"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,599","53.2"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","28,444","5.5"
"CENSUS","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","266","33.0"
"CENSUS","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","266","33.0"
"CENSUS","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","61","(H)"
"CENSUS","2014","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","136","75.3"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","123","75.9"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","13","92.3"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","14","92.3"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","777","79.7"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","38,994","82.0"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","38,976","82.5"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","18","66.9"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","606","87.7"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","606","90.7"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","7,380","48.9"
"CENSUS","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,006","(H)"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","69","82.0"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","55","82.5"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","14","66.9"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","124","87.7"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","123","90.7"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","1","(H)"
"CENSUS","2014","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","51","93.4"
"CENSUS","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","251","(H)"
"CENSUS","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","251","(H)"
"CENSUS","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","31","80.6"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","6","53.3"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","53.3"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","166","(H)"
"CENSUS","2014","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","223","65.5"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","207","65.4"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","16","(H)"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","66","(H)"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","(H)"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","42","(H)"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","702","69.3"
"CENSUS","2014","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","2,317","65.5"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2,116","65.4"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","202","(H)"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","24","(H)"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24","(H)"
"CENSUS","2014","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","431","53.7"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","611","27.2"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","450","34.1"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","161","92.0"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","9","61.4"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","IOWA","19","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","824","49.8"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","54","92.2"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","54","92.2"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","PEPPERS","PEPPERS, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","72","85.2"
"CENSUS","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)","(D)"
